,User Name,Review Title,Review Text,Star,Review posted time
4576,Samuel,It works,  What I didn’t care for was the line on the bottom as far as I’m concerned when you buy something you don’t want to pay for advertising I managed to get rid of it 99% of the time otherwise I think this show is going to do exactly what I want when I get used to it,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2020"
4577,Chris,Better than the Dots!,  Have the Echo Show 8 right by my Living Room chair and use it often.  Can’t wait for baseball season to have Alexa show me updates on scores.  There is quite a bit to learn but just ask Alexa and she “usually” show/do things for you. I like the evolving skills with Alexa and she recognizes both my wife and my voice and connects to our respective accounts.  Much better and more fun than the Dots!!  Wait for deals for a decent and lower price!,4.0 out of 5 stars,"Reviewed in the United States on December 31, 2019"
4578,Dennis Kittle,Very nice display and decent sound,"  How you plan on using the Echo Show 8 may determine whether you like the screen size or not. This is a perfect size for the kitchen and someone who uses it for recipes and actually viewing or reading information. But... If you plan on using it for a bedside clock and information screen, it might be a little too big. Go with the 5. Overall, I really enjoy these smart speakers.",4.0 out of 5 stars,"Reviewed in the United States on December 28, 2019"
4579,Joan Baker,Love it!,"  I am still figuring out how to use this. I tried to cook from a recipe, but the screen kept changing and that was frustrating. This is will be an awesome tool, once I figure out how to use it :)",4.0 out of 5 stars,"Reviewed in the United States on January 21, 2022"
4580,Joan Baker,Great size and sound,"  Another great echo product sound is great and video is nice to have screen is clear and sharp I also have show 5, echo 3gen , and echo dot 3rd gen all pared together. Now I have music in my living room, kitchen, dining room, and bathroom the whole downstairs of my house awesome. Got it on sale for $75 worth every penny even at regular price it's worth it.",5.0 out of 5 stars,"Reviewed in the United States on June 17, 2021"
4581,tcbear23,Alexia/Echo keeps improving ease of use and sound quality.,"  I have 6 different Echo devices and it like having friends in every room, music what I want and when I want it, information deluxe and a weather/traffic forecaster. Easy to use and priced right.",5.0 out of 5 stars,"Reviewed in the United States on April 17, 2021"
4582,Soldier,Great product,  I like the bigger screen and integration with my Ring doorbell. Had the smaller version and moved it to a different room so I could use this one where I spend most of my time. Love that it plays my Amazon music. Very easy to use.,5.0 out of 5 stars,"Reviewed in the United States on April 9, 2021"
4583,Boot Lover,Nice!,"  We're still learning how to do different things with the Echo 8 show. I was pleasantly surprised at the sound quality from the unit while listening to music. Deep, rich bass and easily sounds better than the overpriced 400 dollar Bose Wave radio that I bought about 10 yrs ago. Video quality is excellent as well. Fantastic product!",5.0 out of 5 stars,"Reviewed in the United States on September 18, 2020"
4584,Minnie I.,Everything at my fingertips...,"  I love this device! I have wanted one for a few years, but dragged my feet. I can now access my recipes on Food Network, see the camera at my front door, hear the news, get the weather, listen to podcasts and music, I could go on and on. My only issue is that I want to mount it on the wall; we are working on that.",5.0 out of 5 stars,"Reviewed in the United States on January 9, 2020"
4585,D. LENGYEL,The sound quality is excellent.,"  Use to have a hard time hearing on the cell phone-this surely solved the problem.  We have 6 children, and four out of the six have the echo.  Bonus is seeing them while being able to hear them.",5.0 out of 5 stars,"Reviewed in the United States on January 17, 2020"
4586,Alapaki 95,Connect to family and have fun staying in the know!,"  Love the Show  8 mostly because it easily keeps me close to family.  I love doing a visual call and still having my phone free. Love seeing loving faces on my Home Screen, getting music, recipes easily.  You can see the timers too.  Love the recurring  reminders I set as well.",4.0 out of 5 stars,"Reviewed in the United States on January 20, 2021"
4587,Amazon Customer,Wow,"  I received this as a gift for Christmas.  I’m not real techie but set was easy.  I’ve used for the weather, news, and music so far! It knows very piece of music I have ask for I just love, love it!",5.0 out of 5 stars,"Reviewed in the United States on January 27, 2021"
4588,Cindy Dennis,Features are very usable to the average cosumer.,"  Lots of features that are good for the average purchaser.  Only complaint I have is the ability to turn of the ""Try Alexa"" prompts across the bottom of the screen.  Unable to turn this feature off.",5.0 out of 5 stars,"Reviewed in the United States on December 21, 2019"
4589,Elizabeth Roberts,Alexa is on vaca or something,"  If I wasn't so lazy and it wasn't such a hassle to do returns I'd probably send it back. Alexa seems to not understand English on this one. Causes more frustration than convenience fooooor sure! .... but man the speaker saves it, by far the best speaker out of all the Alexa devices we've had :-/Hey Alexa, get it together will ya!?",3.0 out of 5 stars,"Reviewed in the United States on January 10, 2021"
4590,Boxer Mom,Works ok,  Would love an option to turn off and on the screen at a certain time or a proximity sensor. They can easily utilize the camera to detect movement and turn the screen on. Recipes are hit or miss.,4.0 out of 5 stars,"Reviewed in the United States on September 28, 2020"
4591,Maeya Arnhold @ Gorge-Us Designs,I would not buy an item like this again not worth it,  Alex doesn't respond well when I ask her a question she either doesn't know the question or she gives a response totally off the wall. She talks at times when not spoken to and she runs at times without being asked to,1.0 out of 5 stars,"Reviewed in the United States on May 2, 2021"
4592,Nancy Y,Do not buy,  I was looking into these for a while i thought it would be super handy in the kitchen this is the biggest waste of money it constantly freezes and has to be reset. You ask alexa to so something it only works about a quarter of the time asking it show you episodes of shows is nearly impossible without a back door way of command. Ill keep using my phone and throw this in the garbage a complete waste of time and money,1.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
